DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_AGEGROUP_CODE,DIM_SEX_CODE,DIM_GHECAUSE_CODE,ATTR_POPULATION_NUMERIC,DIM_GHECAUSE_TITLE,VAL_DALY_RATE100K_NUMERIC,VAL_DALY_COUNT_NUMERIC,VAL_DEATHS_RATE100K_NUMERIC,VAL_DEATHS_COUNT_NUMERIC
USA,2005,ALLAges,BTSX,753,295000000,Larynx cancer,36.47,107593.8,1.44,4246.86
USA,2004,ALLAges,BTSX,1246,292000000,Gallbladder and biliary diseases,80.46,234943.2,1.44,4197.07
USA,2002,ALLAges,BTSX,1246,287000000,Gallbladder and biliary diseases,77.7,223005.1,1.43,4104.19
USA,2005,ALLAges,BTSX,1246,295000000,Gallbladder and biliary diseases,80.93,238733.9,1.43,4232.42
USA,2006,ALLAges,BTSX,753,298000000,Larynx cancer,36.46,108654.7,1.43,4266.1
USA,2002,ALLAges,BTSX,1220,287000000,Peptic ulcer disease,31.16,89415.42,1.42,4076.57
USA,2001,ALLAges,BTSX,1246,285000000,Gallbladder and biliary diseases,76.23,217242.2,1.42,4036.3
USA,2001,ALLAges,BTSX,752,285000000,Gallbladder and biliary tract cancer,27.97,79708.57,1.42,4057.33
USA,2003,ALLAges,BTSX,1246,290000000,Gallbladder and biliary diseases,78.58,227883.7,1.42,4108.52
USA,2017,ALLAges,BTSX,752,325000000,Gallbladder and biliary tract cancer,29.02,94311.92,1.42,4616.66
USA,2014,ALLAges,BTSX,1330,319000000,Skin diseases,235.47,751165.0,1.41,4493.61
USA,2016,ALLAges,BTSX,752,323000000,Gallbladder and biliary tract cancer,28.58,92302.1,1.41,4552.09
USA,2000,ALLAges,BTSX,550,282000000,Protein-energy malnutrition,41.37,116671.8,1.41,3980.66
USA,2006,ALLAges,BTSX,1246,298000000,Gallbladder and biliary diseases,82.03,244450.4,1.41,4201.76
USA,2001,ALLAges,BTSX,1248,285000000,Pancreatitis,41.23,117514.2,1.4,3994.07
USA,2019,ALLAges,BTSX,752,329000000,Gallbladder and biliary tract cancer,27.9,91796.0,1.4,4609.64
USA,2004,ALLAges,BTSX,753,292000000,Larynx cancer,36.14,105527.9,1.4,4099.04
USA,2018,ALLAges,BTSX,752,327000000,Gallbladder and biliary tract cancer,27.97,91468.4,1.4,4571.96
USA,2014,ALLAges,BTSX,752,319000000,Gallbladder and biliary tract cancer,28.37,90513.43,1.39,4427.18
USA,2013,ALLAges,BTSX,1330,316000000,Skin diseases,235.91,745465.3,1.39,4380.17
USA,2002,ALLAges,BTSX,1330,287000000,Skin diseases,234.22,672215.0,1.39,3991.71
USA,2008,ALLAges,BTSX,753,303000000,Larynx cancer,35.21,106683.2,1.38,4196.04
USA,2000,ALLAges,BTSX,1246,282000000,Gallbladder and biliary diseases,73.56,207440.4,1.37,3853.99
USA,2016,ALLAges,BTSX,753,323000000,Larynx cancer,34.39,111087.4,1.37,4429.57
USA,2011,ALLAges,BTSX,753,312000000,Larynx cancer,34.84,108714.7,1.37,4277.32
USA,2012,ALLAges,BTSX,1330,314000000,Skin diseases,234.17,735281.2,1.36,4271.47
USA,2007,ALLAges,BTSX,753,301000000,Larynx cancer,34.59,104124.7,1.35,4061.17
USA,2014,ALLAges,BTSX,753,319000000,Larynx cancer,33.84,107956.0,1.35,4290.9
USA,2005,ALLAges,BTSX,1190,295000000,Asthma,309.03,911651.9,1.35,3974.68
USA,2002,ALLAges,BTSX,1248,287000000,Pancreatitis,39.83,114301.5,1.35,3885.79
USA,2003,ALLAges,BTSX,1220,290000000,Peptic ulcer disease,29.83,86511.55,1.35,3905.12
USA,2006,ALLAges,BTSX,1248,298000000,Pancreatitis,39.23,116914.5,1.35,4018.78
USA,2000,ALLAges,BTSX,1330,282000000,Skin diseases,232.85,656629.1,1.35,3801.98
USA,2011,ALLAges,BTSX,1330,312000000,Skin diseases,233.6,728840.3,1.35,4218.08
USA,2013,ALLAges,BTSX,753,316000000,Larynx cancer,33.64,106315.6,1.35,4271.52
USA,2008,ALLAges,BTSX,1330,303000000,Skin diseases,233.14,706429.2,1.34,4053.76
USA,2015,ALLAges,BTSX,753,321000000,Larynx cancer,33.33,106987.4,1.34,4307.22
USA,2018,ALLAges,BTSX,753,327000000,Larynx cancer,32.97,107821.3,1.34,4376.06
USA,2019,ALLAges,BTSX,753,329000000,Larynx cancer,32.75,107748.9,1.34,4393.38
USA,2002,ALLAges,BTSX,752,287000000,Gallbladder and biliary tract cancer,26.54,76157.61,1.34,3837.04
USA,2012,ALLAges,BTSX,753,314000000,Larynx cancer,33.88,106368.0,1.34,4200.86
USA,2004,ALLAges,BTSX,1190,292000000,Asthma,306.6,895285.5,1.34,3899.17
USA,2003,ALLAges,BTSX,1248,290000000,Pancreatitis,38.68,112162.2,1.34,3884.02
USA,2017,ALLAges,BTSX,980,325000000,Multiple sclerosis,64.82,210649.0,1.33,4326.67
USA,2013,ALLAges,BTSX,752,316000000,Gallbladder and biliary tract cancer,27.22,86017.0,1.33,4209.88
USA,2001,ALLAges,BTSX,1330,285000000,Skin diseases,233.3,664898.5,1.33,3802.83
USA,2005,ALLAges,BTSX,1580,295000000,Natural disasters,62.49,184351.7,1.33,3923.26
USA,2015,ALLAges,BTSX,752,321000000,Gallbladder and biliary tract cancer,26.83,86135.04,1.33,4283.38
USA,2009,ALLAges,BTSX,1330,306000000,Skin diseases,233.9,715735.2,1.33,4084.77
USA,2009,ALLAges,BTSX,753,306000000,Larynx cancer,33.72,103173.3,1.33,4059.2
USA,2004,ALLAges,BTSX,1248,292000000,Pancreatitis,39.2,114467.5,1.33,3876.34
USA,2010,ALLAges,BTSX,753,309000000,Larynx cancer,33.72,104182.4,1.33,4107.65
USA,2011,ALLAges,BTSX,752,312000000,Gallbladder and biliary tract cancer,26.82,83670.96,1.33,4143.94
USA,2006,ALLAges,BTSX,1330,298000000,Skin diseases,232.73,693538.9,1.32,3926.67
USA,2009,ALLAges,BTSX,1248,306000000,Pancreatitis,39.37,120475.2,1.32,4043.33
USA,2000,ALLAges,BTSX,1248,282000000,Pancreatitis,39.44,111211.1,1.32,3708.84
USA,2003,ALLAges,BTSX,752,290000000,Gallbladder and biliary tract cancer,25.68,74473.49,1.32,3826.39
USA,2012,ALLAges,BTSX,752,314000000,Gallbladder and biliary tract cancer,26.57,83433.14,1.32,4157.1
USA,2017,ALLAges,BTSX,753,325000000,Larynx cancer,32.41,105345.6,1.31,4241.76
USA,2014,ALLAges,BTSX,980,319000000,Multiple sclerosis,65.14,207794.6,1.31,4179.18
USA,2010,ALLAges,BTSX,752,309000000,Gallbladder and biliary tract cancer,26.71,82548.53,1.31,4054.91
USA,2005,ALLAges,BTSX,752,295000000,Gallbladder and biliary tract cancer,26.17,77206.62,1.31,3878.03
USA,2008,ALLAges,BTSX,1248,303000000,Pancreatitis,38.74,117396.2,1.31,3976.57
USA,2007,ALLAges,BTSX,1330,301000000,Skin diseases,232.27,699122.5,1.31,3951.6
USA,2004,ALLAges,BTSX,752,292000000,Gallbladder and biliary tract cancer,25.6,74746.24,1.31,3812.07
USA,2010,ALLAges,BTSX,1330,309000000,Skin diseases,233.28,720823.9,1.31,4061.45
USA,2005,ALLAges,BTSX,1248,295000000,Pancreatitis,37.72,111277.3,1.3,3828.97
USA,2016,ALLAges,BTSX,980,323000000,Multiple sclerosis,64.27,207600.6,1.3,4214.18
USA,2015,ALLAges,BTSX,980,321000000,Multiple sclerosis,64.61,207409.7,1.3,4183.65
USA,2010,ALLAges,BTSX,1248,309000000,Pancreatitis,37.35,115415.4,1.29,3984.11
USA,2006,ALLAges,BTSX,752,298000000,Gallbladder and biliary tract cancer,25.91,77222.0,1.29,3841.64
USA,2003,ALLAges,BTSX,110,290000000,Diarrhoeal diseases,101.28,293719.7,1.29,3740.46
USA,2019,ALLAges,BTSX,1248,329000000,Pancreatitis,37.63,123789.2,1.28,4217.22
USA,2010,ALLAges,BTSX,1570,309000000,Drowning,69.92,216068.1,1.28,3947.19
USA,2006,ALLAges,BTSX,1570,298000000,Drowning,71.11,211901.1,1.27,3769.75
USA,2007,ALLAges,BTSX,1248,301000000,Pancreatitis,37.67,113382.9,1.27,3815.14
USA,2000,ALLAges,BTSX,1110,282000000,Rheumatic heart disease,32.74,92336.13,1.27,3590.68
USA,2011,ALLAges,BTSX,1248,312000000,Pancreatitis,36.58,114133.2,1.26,3924.05
USA,2002,ALLAges,BTSX,1110,287000000,Rheumatic heart disease,31.34,89938.02,1.26,3602.03
USA,2003,ALLAges,BTSX,1110,290000000,Rheumatic heart disease,30.24,87689.88,1.26,3652.12
USA,2018,ALLAges,BTSX,1248,327000000,Pancreatitis,37.01,121014.7,1.26,4108.75
USA,2009,ALLAges,BTSX,752,306000000,Gallbladder and biliary tract cancer,25.24,77248.28,1.26,3854.35
USA,2004,ALLAges,BTSX,1220,292000000,Peptic ulcer disease,28.31,82664.04,1.26,3678.72
USA,2005,ALLAges,BTSX,1570,295000000,Drowning,70.34,207491.2,1.25,3677.45
USA,2000,ALLAges,BTSX,1570,282000000,Drowning,74.47,209994.7,1.25,3533.5
USA,2006,ALLAges,BTSX,1190,298000000,Asthma,316.71,943784.4,1.25,3711.41
USA,2014,ALLAges,BTSX,550,319000000,Protein-energy malnutrition,39.04,124522.9,1.25,3979.41
USA,2007,ALLAges,BTSX,752,301000000,Gallbladder and biliary tract cancer,24.4,73453.41,1.25,3757.77
USA,2008,ALLAges,BTSX,752,303000000,Gallbladder and biliary tract cancer,25.06,75930.27,1.24,3752.12
USA,2008,ALLAges,BTSX,980,303000000,Multiple sclerosis,65.82,199446.5,1.24,3766.83
USA,2002,ALLAges,BTSX,1570,287000000,Drowning,72.6,208371.7,1.24,3565.51
USA,2008,ALLAges,BTSX,1570,303000000,Drowning,68.45,207404.5,1.24,3749.99
USA,2002,ALLAges,BTSX,550,287000000,Protein-energy malnutrition,38.88,111585.0,1.24,3567.41
USA,2016,ALLAges,BTSX,1248,323000000,Pancreatitis,37.25,120327.6,1.24,4008.34
USA,2019,ALLAges,BTSX,1570,329000000,Drowning,62.38,205234.3,1.24,4069.94
USA,2013,ALLAges,BTSX,980,316000000,Multiple sclerosis,63.28,199956.5,1.23,3900.74
USA,2000,ALLAges,BTSX,1560,282000000,"Fire, heat and hot substances",95.32,268791.9,1.23,3460.07
USA,2001,ALLAges,BTSX,550,285000000,Protein-energy malnutrition,38.78,110523.6,1.23,3512.54
USA,2016,ALLAges,BTSX,1570,323000000,Drowning,63.84,206190.1,1.22,3954.86
USA,2007,ALLAges,BTSX,980,301000000,Multiple sclerosis,65.02,195718.9,1.22,3671.22
USA,2001,ALLAges,BTSX,1110,285000000,Rheumatic heart disease,30.85,87934.89,1.22,3479.3
USA,2003,ALLAges,BTSX,1560,290000000,"Fire, heat and hot substances",92.52,268308.5,1.22,3543.97
USA,2017,ALLAges,BTSX,1248,325000000,Pancreatitis,36.38,118223.9,1.22,3966.49
USA,2009,ALLAges,BTSX,980,306000000,Multiple sclerosis,64.89,198565.4,1.22,3746.56
USA,2012,ALLAges,BTSX,980,314000000,Multiple sclerosis,64.04,201080.5,1.22,3836.02
USA,2018,ALLAges,BTSX,1570,327000000,Drowning,61.86,202278.3,1.21,3970.81
USA,2011,ALLAges,BTSX,980,312000000,Multiple sclerosis,63.48,198072.7,1.21,3779.03
USA,2007,ALLAges,BTSX,1570,301000000,Drowning,67.71,203797.6,1.21,3635.72
USA,2017,ALLAges,BTSX,1570,325000000,Drowning,61.97,201404.9,1.2,3883.75
USA,2001,ALLAges,BTSX,1560,285000000,"Fire, heat and hot substances",94.18,268405.9,1.2,3434.09
USA,2009,ALLAges,BTSX,1570,306000000,Drowning,64.73,198081.2,1.2,3677.08
USA,2010,ALLAges,BTSX,980,309000000,Multiple sclerosis,63.26,195478.4,1.2,3695.47
USA,2012,ALLAges,BTSX,1248,314000000,Pancreatitis,35.29,110795.3,1.2,3777.59
USA,2005,ALLAges,BTSX,980,295000000,Multiple sclerosis,65.06,191915.3,1.2,3548.14
USA,2004,ALLAges,BTSX,1570,292000000,Drowning,68.0,198563.5,1.19,3468.06
USA,2005,ALLAges,BTSX,1220,295000000,Peptic ulcer disease,27.68,81649.38,1.19,3498.51
USA,2003,ALLAges,BTSX,1570,290000000,Drowning,68.02,197257.9,1.19,3449.49
USA,2001,ALLAges,BTSX,1570,285000000,Drowning,69.35,197641.1,1.18,3350.68
USA,2006,ALLAges,BTSX,980,298000000,Multiple sclerosis,63.64,189650.1,1.18,3505.4
USA,2015,ALLAges,BTSX,1248,321000000,Pancreatitis,34.99,112318.0,1.18,3771.88
USA,2011,ALLAges,BTSX,1570,312000000,Drowning,63.71,198775.4,1.17,3661.87
USA,2007,ALLAges,BTSX,1190,301000000,Asthma,332.25,1000063.0,1.17,3526.7
USA,2012,ALLAges,BTSX,1570,314000000,Drowning,62.67,196786.0,1.16,3644.85
USA,2019,ALLAges,BTSX,1190,329000000,Asthma,432.64,1423399.0,1.16,3818.13
USA,2014,ALLAges,BTSX,1248,319000000,Pancreatitis,34.16,108958.8,1.16,3702.56
USA,2013,ALLAges,BTSX,1248,316000000,Pancreatitis,34.1,107753.0,1.16,3676.49
USA,2013,ALLAges,BTSX,1190,316000000,Asthma,406.85,1285655.0,1.16,3662.91
USA,2004,ALLAges,BTSX,980,292000000,Multiple sclerosis,63.32,184902.7,1.16,3374.4
USA,2015,ALLAges,BTSX,1570,321000000,Drowning,59.93,192381.7,1.16,3715.14
USA,2008,ALLAges,BTSX,1190,303000000,Asthma,353.23,1070291.0,1.15,3475.63
USA,2002,ALLAges,BTSX,1560,287000000,"Fire, heat and hot substances",91.2,261750.6,1.15,3295.6
USA,2007,ALLAges,BTSX,1560,301000000,"Fire, heat and hot substances",87.87,264490.5,1.15,3460.95
USA,2014,ALLAges,BTSX,1190,319000000,Asthma,411.85,1313798.0,1.15,3680.04
USA,2018,ALLAges,BTSX,1190,327000000,Asthma,427.36,1397461.0,1.15,3755.41
USA,2004,ALLAges,BTSX,1560,292000000,"Fire, heat and hot substances",89.31,260797.9,1.15,3369.33
USA,2000,ALLAges,BTSX,1575,282000000,Exposure to mechanical forces,178.03,502038.8,1.15,3256.49
USA,2005,ALLAges,BTSX,1110,295000000,Rheumatic heart disease,27.92,82378.02,1.15,3405.37
USA,2015,ALLAges,BTSX,1190,321000000,Asthma,415.3,1333110.0,1.14,3644.11
USA,2012,ALLAges,BTSX,1190,314000000,Asthma,399.91,1255713.0,1.14,3579.0
USA,2005,ALLAges,BTSX,1560,295000000,"Fire, heat and hot substances",87.07,256853.1,1.13,3332.62
USA,2009,ALLAges,BTSX,1190,306000000,Asthma,373.35,1142443.0,1.13,3466.11
USA,2017,ALLAges,BTSX,1190,325000000,Asthma,423.02,1374824.0,1.13,3668.02
USA,2004,ALLAges,BTSX,1110,292000000,Rheumatic heart disease,27.94,81584.18,1.13,3285.54
USA,2003,ALLAges,BTSX,980,290000000,Multiple sclerosis,62.9,182409.9,1.13,3266.66
USA,2010,ALLAges,BTSX,1190,309000000,Asthma,385.11,1189992.0,1.12,3463.53
USA,2006,ALLAges,BTSX,1220,298000000,Peptic ulcer disease,26.36,78557.84,1.12,3348.7
USA,2016,ALLAges,BTSX,1190,323000000,Asthma,419.8,1355948.0,1.12,3604.96
USA,2001,ALLAges,BTSX,1575,285000000,Exposure to mechanical forces,171.06,487534.4,1.11,3153.92
USA,2019,ALLAges,BTSX,1110,329000000,Rheumatic heart disease,28.93,95166.27,1.11,3645.89
USA,2002,ALLAges,BTSX,1575,287000000,Exposure to mechanical forces,168.13,482543.6,1.11,3191.68
USA,2003,ALLAges,BTSX,550,290000000,Protein-energy malnutrition,36.71,106455.5,1.11,3205.22
USA,2005,ALLAges,BTSX,1575,295000000,Exposure to mechanical forces,162.02,477967.0,1.11,3262.26
USA,2013,ALLAges,BTSX,1570,316000000,Drowning,58.88,186062.3,1.11,3496.71
USA,2016,ALLAges,BTSX,1110,323000000,Rheumatic heart disease,28.24,91210.17,1.11,3588.28
USA,2006,ALLAges,BTSX,1110,298000000,Rheumatic heart disease,27.32,81402.5,1.11,3299.03
USA,2018,ALLAges,BTSX,1110,327000000,Rheumatic heart disease,28.37,92754.97,1.1,3584.59
USA,2006,ALLAges,BTSX,1560,298000000,"Fire, heat and hot substances",85.74,255511.3,1.1,3282.98
USA,2002,ALLAges,BTSX,980,287000000,Multiple sclerosis,62.27,178712.1,1.1,3170.2
USA,2014,ALLAges,BTSX,1570,319000000,Drowning,57.29,182750.7,1.09,3468.97
USA,2001,ALLAges,BTSX,980,285000000,Multiple sclerosis,61.75,175976.1,1.09,3098.78
USA,2002,ALLAges,BTSX,110,287000000,Diarrhoeal diseases,98.38,282342.2,1.09,3116.56
USA,2004,ALLAges,BTSX,1575,292000000,Exposure to mechanical forces,162.04,473165.0,1.09,3173.75
USA,2011,ALLAges,BTSX,1190,312000000,Asthma,391.24,1220662.0,1.09,3398.74
USA,2008,ALLAges,BTSX,1244,303000000,Inflammatory bowel disease,52.42,158847.2,1.08,3278.78
USA,2003,ALLAges,BTSX,1575,290000000,Exposure to mechanical forces,164.28,476401.1,1.08,3126.41
USA,2007,ALLAges,BTSX,1110,301000000,Rheumatic heart disease,26.53,79842.99,1.08,3243.73
USA,2006,ALLAges,BTSX,1575,298000000,Exposure to mechanical forces,159.18,474343.6,1.07,3183.32
USA,2007,ALLAges,BTSX,1244,301000000,Inflammatory bowel disease,51.69,155601.1,1.07,3225.19
USA,2009,ALLAges,BTSX,1110,306000000,Rheumatic heart disease,27.1,82916.24,1.07,3283.99
USA,2015,ALLAges,BTSX,1110,321000000,Rheumatic heart disease,26.75,85858.13,1.06,3397.11
USA,2019,ALLAges,BTSX,1220,329000000,Peptic ulcer disease,26.9,88498.23,1.05,3461.3
USA,2008,ALLAges,BTSX,1110,303000000,Rheumatic heart disease,26.46,80179.2,1.05,3184.76
USA,2013,ALLAges,BTSX,550,316000000,Protein-energy malnutrition,36.83,116394.8,1.04,3276.01
USA,2005,ALLAges,BTSX,550,295000000,Protein-energy malnutrition,35.92,105964.3,1.04,3055.97
USA,2013,ALLAges,BTSX,1110,316000000,Rheumatic heart disease,26.3,83103.8,1.04,3293.71
USA,2014,ALLAges,BTSX,1110,319000000,Rheumatic heart disease,26.09,83236.53,1.04,3306.86
USA,2006,ALLAges,BTSX,1244,298000000,Inflammatory bowel disease,51.04,152110.6,1.03,3071.81
USA,2017,ALLAges,BTSX,1110,325000000,Rheumatic heart disease,27.46,89239.26,1.03,3354.32
USA,2018,ALLAges,BTSX,1220,327000000,Peptic ulcer disease,26.46,86519.88,1.03,3368.99
USA,2000,ALLAges,BTSX,980,282000000,Multiple sclerosis,60.06,169373.6,1.02,2887.37
USA,2017,ALLAges,BTSX,1220,325000000,Peptic ulcer disease,26.53,86237.58,1.02,3326.62
USA,2008,ALLAges,BTSX,1220,303000000,Peptic ulcer disease,25.39,76936.68,1.02,3098.92
USA,2008,ALLAges,BTSX,1560,303000000,"Fire, heat and hot substances",81.45,246778.5,1.02,3082.81
USA,2007,ALLAges,BTSX,1220,301000000,Peptic ulcer disease,25.22,75900.86,1.01,3053.82
USA,2011,ALLAges,BTSX,1110,312000000,Rheumatic heart disease,25.71,80206.68,1.01,3142.87
USA,2008,ALLAges,BTSX,580,303000000,Iron-deficiency anaemia,67.99,205996.7,1.0,3022.14
USA,2012,ALLAges,BTSX,1110,314000000,Rheumatic heart disease,25.43,79861.43,1.0,3130.1
USA,2005,ALLAges,BTSX,1244,295000000,Inflammatory bowel disease,50.66,149456.3,0.99,2928.75
USA,2016,ALLAges,BTSX,1220,323000000,Peptic ulcer disease,25.99,83945.15,0.99,3199.37
USA,2007,ALLAges,BTSX,1575,301000000,Exposure to mechanical forces,154.73,465723.7,0.99,2971.15
USA,2004,ALLAges,BTSX,550,292000000,Protein-energy malnutrition,35.36,103254.5,0.99,2894.03
USA,2010,ALLAges,BTSX,1110,309000000,Rheumatic heart disease,25.45,78647.08,0.98,3029.25
USA,2002,ALLAges,BTSX,1350,287000000,Rheumatoid arthritis,65.92,189178.8,0.98,2814.16
USA,2012,ALLAges,BTSX,550,314000000,Protein-energy malnutrition,35.74,112238.3,0.98,3074.46
USA,2012,ALLAges,BTSX,580,314000000,Iron-deficiency anaemia,74.3,233297.4,0.98,3063.81
USA,2012,ALLAges,BTSX,755,314000000,Mesothelioma,18.5,58095.24,0.98,3075.6
USA,2011,ALLAges,BTSX,550,312000000,Protein-energy malnutrition,36.43,113665.7,0.98,3068.15
USA,2011,ALLAges,BTSX,755,312000000,Mesothelioma,18.41,57425.09,0.97,3032.64
USA,2011,ALLAges,BTSX,1220,312000000,Peptic ulcer disease,24.31,75853.37,0.97,3011.89
USA,2008,ALLAges,BTSX,1575,303000000,Exposure to mechanical forces,152.41,461813.8,0.97,2942.37
USA,2019,ALLAges,BTSX,1560,329000000,"Fire, heat and hot substances",80.61,265212.6,0.97,3183.01
USA,2009,ALLAges,BTSX,1220,306000000,Peptic ulcer disease,24.32,74405.76,0.97,2969.74
USA,2005,ALLAges,BTSX,755,295000000,Mesothelioma,19.33,57008.78,0.97,2850.07
USA,2010,ALLAges,BTSX,1220,309000000,Peptic ulcer disease,24.23,74880.19,0.97,2989.31
USA,2000,ALLAges,BTSX,1350,282000000,Rheumatoid arthritis,64.12,180817.8,0.96,2703.97
USA,2019,ALLAges,BTSX,970,329000000,Epilepsy,112.07,368726.6,0.96,3162.43
USA,2004,ALLAges,BTSX,755,292000000,Mesothelioma,19.25,56209.06,0.96,2795.59
USA,2009,ALLAges,BTSX,755,306000000,Mesothelioma,18.2,55687.09,0.95,2910.12
USA,2002,ALLAges,BTSX,755,287000000,Mesothelioma,19.38,55609.42,0.95,2730.68
USA,2014,ALLAges,BTSX,1220,319000000,Peptic ulcer disease,24.88,79362.59,0.95,3024.59
USA,2019,ALLAges,BTSX,580,329000000,Iron-deficiency anaemia,78.43,258020.5,0.95,3114.97
USA,2000,ALLAges,BTSX,755,282000000,Mesothelioma,19.71,55579.25,0.95,2684.89
USA,2003,ALLAges,BTSX,755,290000000,Mesothelioma,19.54,56676.78,0.95,2767.27
USA,2001,ALLAges,BTSX,1350,285000000,Rheumatoid arthritis,64.6,184122.2,0.94,2668.25
USA,2010,ALLAges,BTSX,1560,309000000,"Fire, heat and hot substances",77.24,238684.7,0.94,2906.66
USA,2009,ALLAges,BTSX,1560,306000000,"Fire, heat and hot substances",78.85,241282.5,0.94,2889.37
USA,2018,ALLAges,BTSX,1560,327000000,"Fire, heat and hot substances",75.73,247638.9,0.94,3070.07
USA,2013,ALLAges,BTSX,1220,316000000,Peptic ulcer disease,24.74,78189.84,0.94,2979.99
USA,2015,ALLAges,BTSX,1220,321000000,Peptic ulcer disease,24.44,78442.9,0.94,3019.55
USA,2007,ALLAges,BTSX,580,301000000,Iron-deficiency anaemia,64.73,194836.4,0.94,2837.3
USA,2014,ALLAges,BTSX,580,319000000,Iron-deficiency anaemia,77.14,246080.6,0.94,3012.92
USA,2010,ALLAges,BTSX,755,309000000,Mesothelioma,17.82,55065.66,0.93,2867.7
USA,2001,ALLAges,BTSX,755,285000000,Mesothelioma,19.4,55282.59,0.93,2664.53
USA,2018,ALLAges,BTSX,580,327000000,Iron-deficiency anaemia,78.21,255736.3,0.93,3053.64
USA,2011,ALLAges,BTSX,580,312000000,Iron-deficiency anaemia,72.46,226077.8,0.93,2899.34
USA,2008,ALLAges,BTSX,755,303000000,Mesothelioma,18.37,55650.15,0.93,2831.73
USA,2008,ALLAges,BTSX,550,303000000,Protein-energy malnutrition,35.39,107219.5,0.93,2813.88
USA,2017,ALLAges,BTSX,755,325000000,Mesothelioma,16.94,55040.27,0.93,3026.26
USA,2014,ALLAges,BTSX,755,319000000,Mesothelioma,17.46,55687.45,0.93,2959.87
USA,2017,ALLAges,BTSX,1560,325000000,"Fire, heat and hot substances",73.58,239123.2,0.92,2977.59
USA,2010,ALLAges,BTSX,580,309000000,Iron-deficiency anaemia,70.63,218243.5,0.92,2843.28
USA,2010,ALLAges,BTSX,550,309000000,Protein-energy malnutrition,35.48,109635.2,0.92,2847.39
USA,2003,ALLAges,BTSX,1350,290000000,Rheumatoid arthritis,65.66,190406.8,0.92,2679.89
USA,2012,ALLAges,BTSX,1220,314000000,Peptic ulcer disease,24.09,75641.85,0.92,2897.47
USA,2011,ALLAges,BTSX,1560,312000000,"Fire, heat and hot substances",76.64,239106.4,0.92,2885.0
USA,2015,ALLAges,BTSX,580,321000000,Iron-deficiency anaemia,77.61,249135.5,0.92,2944.14
USA,2006,ALLAges,BTSX,755,298000000,Mesothelioma,18.13,54018.38,0.92,2735.38
USA,2013,ALLAges,BTSX,580,316000000,Iron-deficiency anaemia,75.19,237608.5,0.91,2867.0
USA,2009,ALLAges,BTSX,580,306000000,Iron-deficiency anaemia,69.17,211660.7,0.91,2789.16
USA,2013,ALLAges,BTSX,1560,316000000,"Fire, heat and hot substances",75.97,240074.1,0.91,2868.7
USA,2019,ALLAges,BTSX,755,329000000,Mesothelioma,16.42,54019.64,0.91,2991.34
USA,2004,ALLAges,BTSX,1244,292000000,Inflammatory bowel disease,49.66,144999.9,0.91,2653.26
USA,2018,ALLAges,BTSX,970,327000000,Epilepsy,115.42,377419.6,0.9,2943.02
USA,2005,ALLAges,BTSX,580,295000000,Iron-deficiency anaemia,61.01,179966.8,0.9,2642.01
USA,2016,ALLAges,BTSX,1560,323000000,"Fire, heat and hot substances",74.53,240723.8,0.9,2895.83
USA,2010,ALLAges,BTSX,1575,309000000,Exposure to mechanical forces,147.41,455486.9,0.9,2774.98
USA,2003,ALLAges,BTSX,580,290000000,Iron-deficiency anaemia,60.32,174914.8,0.9,2614.94
USA,2016,ALLAges,BTSX,580,323000000,Iron-deficiency anaemia,77.55,250478.7,0.9,2908.5
USA,2007,ALLAges,BTSX,755,301000000,Mesothelioma,17.75,53415.69,0.9,2713.57
USA,2007,ALLAges,BTSX,550,301000000,Protein-energy malnutrition,34.54,103957.4,0.9,2695.67
USA,2018,ALLAges,BTSX,755,327000000,Mesothelioma,16.37,53545.56,0.9,2956.4
USA,2013,ALLAges,BTSX,755,316000000,Mesothelioma,16.99,53677.91,0.9,2851.53
USA,2016,ALLAges,BTSX,755,323000000,Mesothelioma,16.26,52516.8,0.89,2862.91
USA,2002,ALLAges,BTSX,580,287000000,Iron-deficiency anaemia,60.36,173224.7,0.89,2565.32
USA,2004,ALLAges,BTSX,580,292000000,Iron-deficiency anaemia,60.74,177347.3,0.89,2597.95
USA,2009,ALLAges,BTSX,550,306000000,Protein-energy malnutrition,35.29,107972.3,0.89,2736.07
USA,2011,ALLAges,BTSX,1575,312000000,Exposure to mechanical forces,146.57,457306.6,0.89,2783.76
USA,2014,ALLAges,BTSX,1575,319000000,Exposure to mechanical forces,147.08,469175.8,0.88,2795.09
USA,2014,ALLAges,BTSX,1560,319000000,"Fire, heat and hot substances",74.14,236514.2,0.88,2803.5
